ENTREZID	SYMBOL
386758	ZNF582-DT
401093	MBNL1-AS1
100101467	ZSCAN30
1390	CREM
8869	ST3GAL5
23370	ARHGEF18
55182	RNF220
7355	SLC35A2
4068	SH2D1A
84820	POLR2J4
79817	MOB3B
492303	GEMIN8P4
56242	ZNF253
54822	TRPM7
729597	SPDYE6
310	ANXA7
5437	POLR2H
284391	ZNF844
728855	LINC00623
79581	SLC52A2
9578	CDC42BPB
23582	CCNDBP1
29960	MRM2
2100	ESR2
220929	ZNF438
10161	LPAR6
8320	EOMES
51112	TRAPPC12
653489	RGPD3
56978	PRDM8
219537	SMTNL1
83667	SESN2
5819	NECTIN2
10885	WDR3
8802	SUCLG1
5552	SRGN
51669	SARAF
80304	WDCP
79077	DCTPP1
30968	STOML2
114781	BTBD9
100507373	ADGRL1-AS1
4122	MAN2A2
2184	FAH
91646	TDRD12
23408	SIRT5
400604	TOB1-AS1
151648	SGO1
64969	MRPS5
57460	PPM1H
8609	KLF7
3931	LCAT
55610	VPS50
284349	ZNF283
641298	SMG1P1
54919	DNAAF5
677	ZFP36L1
1645	AKR1C1
7543	ZFX
9994	CASP8AP2
5962	RDX
123263	MTFMT
9446	GSTO1
5868	RAB5A
7327	UBE2G2
80759	KHDC1
118987	PDZD8
55128	TRIM68
29925	GMPPB
57198	ATP8B2
23344	ESYT1
6836	SURF4
90353	CTU1
57404	CYP20A1
54931	TRMT10C
9715	FAM131B
161	AP2A2
51657	STYXL1
91748	MIDEAS
57670	KIAA1549
10380	BPNT1
8720	MBTPS1
64218	SEMA4A
4058	LTK
53918	PELO
6279	S100A8
1298	COL9A2
280636	SELENOH
51463	GPR89B
54823	SWT1
9917	FAM20B
653519	GPR89A
101928378	PTOV1-AS2
84456	L3MBTL3
2188	FANCF
23237	ARC
10771	ZMYND11
254100	ZNRD2-DT
163115	ZNF781
1636	ACE
22979	EFR3B
1621	DBH
647024	C6orf132
7071	KLF10
637	BID
113201	GOLM2
55802	DCP1A
58478	ENOPH1
113263	GLCCI1
2885	GRB2
200634	KRTCAP3
84641	MFSD14B
8289	ARID1A
2073	ERCC5
80146	UXS1
29841	GRHL1
7439	BEST1
100288798	LOC100288798
5872	RAB13
83439	TCF7L1
9337	CNOT8
5911	RAP2A
23095	KIF1B
56833	SLAMF8
389072	PLEKHM3
3556	IL1RAP
7105	TSPAN6
3136	HLA-H
57336	ZNF287
83692	CD99L2
54502	RBM47
677838	SNORA61
1399	CRKL
8780	RIOK3
10256	CNKSR1
64098	PARVG
127495	LRRC39
1942	EFNA1
10978	CLP1
23635	SSBP2
390660	ADAMTS7P1
5565	PRKAB2
6207	RPS13
374920	ZSWIM9
26152	ZNF337
11016	ATF7
4057	LTF
112399	EGLN3
90850	ZNF598
55914	ERBIN
5058	PAK1
3633	INPP5B
64430	PCNX4
10514	MYBBP1A
9181	ARHGEF2
7108	TM7SF2
28628	TRBJ2-2
382	ARF6
56983	POGLUT1
57489	ODF2L
100131211	NEMP2
90780	PYGO2
51642	MRPL48
55204	GOLPH3L
79828	METTL8
131544	CRYBG3
9882	TBC1D4
7694	ZNF135
124245	ZC3H18
7335	UBE2V1
5201	PFDN1
9373	PLAA
79064	TMEM223
51022	GLRX2
115361	GBP4
54758	KLHDC4
60485	SAV1
26330	GAPDHS
23476	BRD4
8914	TIMELESS
26057	ANKRD17
27090	ST6GALNAC4
8663	EIF3C
26093	CCDC9
226	ALDOA
5743	PTGS2
286467	FIRRE
100499466	LINC00674
53615	MBD3
6154	RPL26
197407	ZNF48
100505576	LINC00672
153478	PLEKHG4B
221	ALDH3B1
30011	SH3KBP1
387707	CC2D2B
79848	CSPP1
128061	C1orf131
4666	NACA
55041	PLEKHB2
285605	DTWD2
10746	MAP3K2
105369190	NA
23580	CDC42EP4
375260	WASH2P
10498	CARM1
3066	HDAC2
23187	PHLDB1
4726	NDUFS6
100505648	RAD51-AS1
146712	B3GNTL1
29087	THYN1
23315	SLC9A8
644215	LOC644215
57504	MTA3
652276	LOC652276
23596	OPN3
55746	NUP133
100507602	TRIM52-AS1
79641	ROGDI
57583	TMEM181
149041	RC3H1
79649	MAP7D3
403	ARL3
1453	CSNK1D
54764	ZRANB1
8477	GPR65
1859	DYRK1A
348327	ZNF530
2271	FH
7270	TTF1
25780	RASGRP3
63930	LINC01749
11030	RBPMS
6503	SLA
158747	MOSPD2
4218	RAB8A
80757	TMEM121
653567	TMEM236
101927765	COA6-AS1
121053	NOPCHAP1
339541	ARMH1
100129961	CCNT2-AS1
84936	ZFYVE19
1739	DLG1
29098	RANGRF
102725509	LINC01232
5547	PRCP
57680	CHD8
7140	TNNT3
105371905	NA
79854	LINC00115
161247	FITM1
9610	RIN1
56947	MFF
9367	RAB9A
7673	ZNF222
339201	ASB16-AS1
101927759	LOC101927759
4830	NME1
5441	POLR2L
9749	PHACTR2
969	CD69
79603	CERS4
57122	NUP107
55616	ASAP3
9736	USP34
9765	ZFYVE16
3033	HADH
11331	PHB2
100996763	NOTCH2NLB
3105	HLA-A
57228	SMAGP
63977	PRDM15
26036	ZNF451
7633	ZNF79
81614	NIPA2
11020	IFT27
2683	B4GALT1
9719	ADAMTSL2
5371	PML
353189	SLCO4C1
343099	CCDC18
22933	SIRT2
2965	GTF2H1
389206	BEND4
51294	PCDH12
51182	HSPA14
81688	C6orf62
10146	G3BP1
80018	NAA25
56006	SMG9
55718	POLR3E
3927	LASP1
10687	PNMA2
259282	BOD1L1
440078	FAM66C
6049	RNF6
203197	TMEM268
348801	LNP1
100131564	CCDC18-AS1
9659	PDE4DIP
408	ARRB1
54082	TSPEAR-AS1
692088	SNORD50B
25896	INTS7
7284	TUFM
9510	ADAMTS1
728743	LOC728743
1819	DRG2
201931	TMEM192
2847	MCHR1
5033	P4HA1
79155	TNIP2
54522	ANKRD16
554235	ASPDH
9487	PIGL
145957	NRG4
291	SLC25A4
9685	CLINT1
246269	AFG1L
728431	ZC3H12A-DT
100506746	AFF1-AS1
11277	TREX1
23160	WDR43
11186	RASSF1
400818	NBPF9
55049	REX1BD
116349	EXOC3-AS1
115207	KCTD12
57705	WDFY4
79174	CRELD2
51105	PHF20L1
55486	PARL
2730	GCLM
26275	HIBCH
400499	LOC400499
387496	RASL11A
9282	MED14
80228	ORAI2
100507501	LINC01569
128272	ARHGEF19
1952	CELSR2
91749	MFSD4B
25963	TMEM87A
6449	SGTA
81537	SGPP1
64794	DDX31
57515	SERINC1
83660	TLN2
440603	BCL2L15
284273	ZADH2
10111	RAD50
404734	ANKHD1-EIF4EBP3
10755	GIPC1
9330	GTF3C3
5774	PTPN3
116843	SLC18B1
83444	INO80B
10714	POLD3
257101	ZNF683
201229	LYRM9
10003	NAALAD2
10782	ZNF274
57562	CEP126
4065	LY75
400761	LRRC8C-DT
51780	KDM3B
1915	EEF1A1
152002	XXYLT1
65985	AACS
23590	PDSS1
51001	MTERF3
6509	SLC1A4
54887	UHRF1BP1
23710	GABARAPL1
9016	SLC25A14
114883	OSBPL9
51398	WDR83OS
128346	C1orf162
10467	ZNHIT1
116937	SNORD83A
1981	EIF4G1
147179	WIPF2
171425	CLYBL
5230	PGK1
9792	SERTAD2
158405	KIAA1958
4717	NDUFC1
172	AFG3L1P
284352	PPP1R37
55226	NAT10
55335	NIPSNAP3B
988	CDC5L
7374	UNG
442578	STAG3L3
4677	NARS1
2821	GPI
100533106	ZHX1-C8orf76
126208	ZNF787
27341	RRP7A
7879	RAB7A
7571	ZNF23
58506	SCAF1
8711	TNK1
23166	STAB1
5829	PXN
84216	TMEM117
254394	MCM9
85464	SSH2
80818	ZNF436
836	CASP3
9414	TJP2
92675	DTD1
79934	COQ8B
27179	IL36A
101929709	RIPK2-DT
56850	GRIPAP1
101735302	STAG3L5P
991	CDC20
440952	EIF1B-AS1
8661	EIF3A
84034	EMILIN2
8495	PPFIBP2
219623	TMEM26
55342	STRBP
84455	EFCAB7
286151	FBXO43
126755	LRRC38
116028	RMI2
5279	PIGC
2395	FXN
9397	NMT2
64137	ABCG4
64799	IQCH
4706	NDUFAB1
153443	SRFBP1
3096	HIVEP1
283638	CEP170B
9584	RBM39
1762	DMWD
80110	ZNF614
2678	GGT1
790	CAD
54467	ANKIB1
129303	TMEM150A
84163	GTF2IRD2
567	B2M
51340	CRNKL1
4921	DDR2
54802	TRIT1
1937	EEF1G
221472	FGD2
7062	TCHH
100134713	NDUFB2-AS1
64976	MRPL40
79135	APOO
58190	CTDSP1
9391	CIAO1
54458	PRR13
10947	AP3M2
81573	ANKRD13C
135112	NCOA7
662	BNIP1
401232	LINC01011
129563	DIS3L2
100129034	LOC100129034
719	C3AR1
27309	ZNF330
55540	IL17RB
4255	MGMT
80144	FRAS1
25825	BACE2
54716	SLC6A20
7564	ZNF16
50511	SYCP3
55558	PLXNA3
23592	LEMD3
51699	VPS29
23424	TDRD7
1487	CTBP1
150967	LINC01963
55352	COPRS
6124	RPL4
84270	CARD19
55002	TMCO3
8636	SSNA1
22878	TRAPPC8
55825	PECR
2674	GFRA1
9204	ZMYM6
55677	IWS1
28969	BZW2
23193	GANAB
57184	FAM219B
286053	NSMCE2
84148	KAT8
26781	SNORA67
1678	TIMM8A
8907	AP1M1
160897	GPR180
353355	ZNF233
8292	COLQ
6044	SNORA62
138649	ANKRD19P
53981	CPSF2
114885	OSBPL11
6228	RPS23
9583	ENTPD4
171391	LOC171391
5342	PLGLB2
400566	C17orf97
9400	RECQL5
4716	NDUFB10
57584	ARHGAP21
144108	SPTY2D1
5096	PCCB
28682	TRAV8-4
23597	ACOT9
4192	MDK
401233	HTATSF1P2
6905	TBCE
157506	RDH10
7353	UFD1
54020	SLC37A1
123879	DCUN1D3
4725	NDUFS5
400685	LINC01801
1000	CDH2
29015	SLC43A3
10915	TCERG1
54093	SETD4
90557	CCDC74A
3476	IGBP1
25900	IFFO1
1267	CNP
7745	ZKSCAN8
55070	DET1
55695	NSUN5
83543	AIF1L
55466	DNAJA4
114327	EFHC1
10223	GPA33
83986	FAM234A
5824	PEX19
360023	ZBTB41
79015	LINC01260
3397	ID1
389941	C1QL3
100507458	ZNF213-AS1
5783	PTPN13
84771	DDX11L2
4144	MAT2A
23270	TSPYL4
55907	CMAS
55672	NBPF1
5265	SERPINA1
34	ACADM
8740	TNFSF14
9837	GINS1
57191	VN1R1
79158	GNPTAB
54894	RNF43
1802	DPH2
126074	SWSAP1
129138	ANKRD54
374470	C12orf42
51010	EXOSC3
93323	HAUS8
54621	VSIG10
84251	SGIP1
5357	PLS1
9900	SV2A
2219	FCN1
56063	TMEM234
55592	GOLGA2P5
131870	NUDT16
9364	RAB28
124930	ANKRD13B
10499	NCOA2
2197	FAU
54039	PCBP3
10424	PGRMC2
677777	SCARNA12
29896	TRA2A
9879	DDX46
1191	CLU
10905	MAN1A2
90293	KLHL13
157680	VPS13B
6683	SPAST
924	CD7
3658	IREB2
91703	ACY3
127253	TYW3
126248	WDR88
171568	POLR3H
8615	USO1
8985	PLOD3
165	AEBP1
170622	COMMD6
677826	SNORA3B
9794	MAML1
200030	NBPF11
9575	CLOCK
642280	ZNF876P
1384	CRAT
114783	LMTK3
6817	SULT1A1
26266	SLC13A4
81576	YJU2B
8812	CCNK
4123	MAN2C1
692225	SNORD94
124402	UBALD1
9668	ZNF432
3667	IRS1
4863	NPAT
5130	PCYT1A
4217	MAP3K5
101929185	LOC101929185
83548	COG3
7565	ZNF17
2733	GLE1
9787	DLGAP5
81553	CYRIA
84636	GPR174
1668	DEFA3
55798	METTL2B
9726	ZNF646
27351	DESI1
285116	AHCTF1P1
132014	IL17RE
64062	RBM26
10641	NPRL2
64395	GMCL1
574042	SNORA10
257019	FRMD3
7043	TGFB3
84838	ZNF496
729991	BORCS8
118672	PSTK
84890	ADO
79038	ZFYVE21
308	ANXA5
401505	TOMM5
5208	PFKFB2
169834	ZNF883
23256	SCFD1
116143	DNAAF10
83932	SPRTN
27248	ERLEC1
7358	UGDH
441168	CALHM6
85461	TANC1
6730	SRP68
55571	CNOT11
55294	FBXW7
911	CD1C
102724827	MIATNB
100289187	TMEM225B
64145	RBSN
124446	TMEM219
6259	RYK
51763	INPP5K
55296	TBC1D19
345778	MTX3
11031	RAB31
9986	RCE1
113178	SCAMP4
84922	FIZ1
79029	SPATA5L1
91664	ZNF845
3274	HRH2
4793	NFKBIB
51181	DCXR
285282	RABL3
57546	PDP2
1912	PHC2
138948	DBH-AS1
5681	PSKH1
9304	SNORD22
8936	WASF1
84197	POMK
55719	SLF2
10251	SPRY3
22821	RASA3
116938	SNORD83B
8501	SLC43A1
26031	OSBPL3
5286	PIK3C2A
284565	NBPF15
58504	ARHGAP22
4170	MCL1
113612	CYP2U1
23673	STX12
130074	FAM168B
9180	OSMR
56155	TEX14
27043	PELP1
143884	CWF19L2
54954	FAM120C
11112	HIBADH
54436	SH3TC1
84905	ZNF341
55689	YEATS2
4538	ND4
84287	ZDHHC16
84898	PLXDC2
389541	LAMTOR4
10623	POLR3C
54816	ZNF280D
56478	EIF4ENIF1
728609	SDHAP3
79139	DERL1
4329	ALDH6A1
7597	ZBTB25
79876	UBA5
51300	TIMMDC1
54677	CROT
4771	NF2
22950	SLC4A1AP
80746	TSEN2
81545	FBXO38
57418	WDR18
10777	ARPP21
55225	RAVER2
8799	PEX11B
145389	SLC38A6
8698	S1PR4
9828	ARHGEF17
91304	TMEM259
339123	JMJD8
55357	TBC1D2
9299	SNORD30
100507347	VIM-AS1
693158	MIR573
148479	PHF13
23157	SEPTIN6
275	AMT
79837	PIP4K2C
81629	TSSK3
5903	RANBP2
6159	RPL29
84077	C3orf20
2232	FDXR
28665	TRAV18
121793	TEX29
2696	GIPR
51133	KCTD3
2635	GBP3
3587	IL10RA
100129726	LINC01126
3161	HMMR
10691	GMEB1
100996724	PDE4DIPP2
84572	GNPTG
23138	N4BP3
9179	AP4M1
7529	YWHAB
1810	DR1
90313	TP53I13
116236	ABHD15
90678	LRSAM1
202915	TMEM184A
10130	PDIA6
19	ABCA1
117854	TRIM6
645	BLVRB
112869	SGF29
5026	P2RX5
10788	IQGAP2
83892	KCTD10
51691	LSM8
692227	SNORD104
57162	PELI1
7485	GET1
79684	MSANTD2
79033	ERI3
128338	DRAM2
9124	PDLIM1
55063	ZCWPW1
7036	TFR2
23536	ADAT1
2747	GLUD2
4615	MYD88
55243	KIRREL1
8704	B4GALT2
4236	MFAP1
285500	AGA-DT
54815	GATAD2A
115416	MALSU1
90701	SEC11C
7035	TFPI
29886	SNX8
7307	U2AF1
222663	SCUBE3
4288	MKI67
3162	HMOX1
128439	SNHG11
158431	ZNF782
55315	SLC29A3
90826	PRMT9
199745	THAP8
11237	RNF24
60526	LDAH
5520	PPP2R2A
64319	FBRS
643008	SMIM5
54921	CHTF8
9730	DCAF1
6130	RPL7A
2033	EP300
55257	MRGBP
5036	PA2G4
152007	GLIPR2
8411	EEA1
11019	LIAS
25979	DHRS7B
120227	CYP2R1
4814	NINJ1
147700	KLC3
85456	TNKS1BP1
372	ARCN1
257	ALX3
51586	MED15
9311	ASIC3
101927021	ZFAND2A-DT
124997	WDR81
23327	NEDD4L
55561	CDC42BPG
24145	PANX1
51287	COA4
164832	LONRF2
101928433	ATXN1-AS1
10536	P3H3
55245	UQCC1
55924	INKA2
651302	ZKSCAN8P1
51592	TRIM33
1838	DTNB
6297	SALL2
93663	ARHGAP18
11108	PRDM4
9527	GOSR1
11314	CD300A
317781	DDX51
27068	PPA2
79157	MFSD11
79954	NOL10
393	ARHGAP4
79986	ZNF702P
55622	TTC27
57805	CCAR2
729013	ZBED5-AS1
30008	EFEMP2
25938	HEATR5A
10868	USP20
1743	DLST
23786	BCL2L13
23463	ICMT
284385	ZNF561-AS1
55676	SLC30A6
10113	PREB
50484	RRM2B
1455	CSNK1G2
432	ASGR1
29796	UQCR10
23760	PITPNB
79187	FSD1
114987	WDR31
5922	RASA2
6194	RPS6
63891	RNF123
552889	ATXN7L3B
26768	SNORA73B
22852	ANKRD26
24142	NAA80
10388	SYCP2
23230	VPS13A
28912	IGKV3-20
81848	SPRY4
139818	DOCK11
29094	LGALSL
439921	MXRA7
4001	LMNB1
9933	PUM3
130814	SLC66A3
10644	IGF2BP2
7866	IFRD2
729852	UMAD1
157657	CFAP418
3643	INSR
3572	IL6ST
118490	MSS51
6504	SLAMF1
25831	HECTD1
50939	IMPG2
51805	COQ3
643180	CCT6P3
1378	CR1
200942	KLHDC8B
4860	PNP
90381	TICRR
123920	CMTM3
435	ASL
1855	DVL1
25879	DCAF13
8563	THOC5
2738	GLI4
101928069	DPP3-DT
2961	GTF2E2
133874	C5orf58
100128494	LOC100128494
51619	UBE2D4
283106	CSNK2A3
5714	PSMD8
10901	DHRS4
23012	STK38L
143282	FGFBP3
7257	TSNAX
4332	MNDA
147172	LRRC37BP1
84910	TMEM87B
267	AMFR
51101	ZC2HC1A
84706	GPT2
284749	LINC00494
55740	ENAH
161176	SYNE3
83931	STK40
80154	GOLGA2P10
101929231	MMADHC-DT
30819	KCNIP2
6314	ATXN7
84331	MCRIP2
10352	WARS2
4880	NPPC
79745	CLIP4
4097	MAFG
23395	LARS2
135228	CD109
10447	FAM3C
55915	LANCL2
124056	NOXO1
222696	ZSCAN23
2330	FMO5
6920	TCEA3
80143	SIKE1
79707	NOL9
285362	SUMF1
9321	TRIP11
79800	CARF
1233	CCR4
83605	CCM2
161823	ADAL
7060	THBS4
26814	SNORD36B
125476	INO80C
3980	LIG3
9040	UBE2M
79590	MRPL24
129450	TYW5
3035	HARS1
23015	GOLGA8A
9693	RAPGEF2
55957	LIN37
100289580	LOC100289580
8775	NAPA
4637	MYL6
23276	KLHL18
101929057	MDN1-AS1
375611	SLC26A5
9913	SUPT7L
1427	CRYGS
11311	VPS45
25800	SLC39A6
346389	MACC1
285533	RNF175
84912	SLC35B4
27327	TNRC6A
9118	INA
25930	PTPN23
60685	ZFAND3
100505530	LINC02520
6815	STYX
63920	ZBED8
283537	SLC46A3
340481	ZDHHC21
6745	SSR1
5108	PCM1
92312	MEX3A
51075	TMX2
55692	LUC7L
51233	DRICH1
1967	EIF2B1
1213	CLTC
23090	ZNF423
51809	GALNT7
93436	ARMC6
8620	NPFF
6402	SELL
649446	DLGAP1-AS1
123207	C15orf40
79788	ZNF665
11011	TLK2
221584	ZSCAN12P1
10762	NUP50
731789	FAM238B
11212	PLPBP
23285	NA
9552	SPAG7
79676	OGFOD2
3106	HLA-B
1778	DYNC1H1
5358	PLS3
2593	GAMT
319101	KRT73
26276	VPS33B
153768	PRELID2
51693	TRAPPC2L
8858	PROZ
51635	DHRS7
79760	GEMIN7
128869	PIGU
5052	PRDX1
95681	CEP41
3842	TNPO1
93627	TBCK
81562	LMAN2L
148362	BROX
1958	EGR1
10045	SH2D3A
253512	SLC25A30
6144	RPL21
79654	HECTD3
201799	TMEM154
54014	BRWD1
6433	SFSWAP
3675	ITGA3
23500	DAAM2
3428	IFI16
53343	NUDT9
9101	USP8
51082	POLR1D
100874278	ERI3-IT1
56204	FAM214A
605	BCL7A
126792	B3GALT6
642946	FLVCR1-DT
146050	ZSCAN29
497661	C18orf32
56919	DHX33
220107	DLEU7
55666	NPLOC4
27071	DAPP1
729857	RGPD2
2261	FGFR3
5981	RFC1
728621	CCDC30
222235	FBXL13
54923	LIME1
25794	FSCN2
54944	LINC01521
114991	ZNF618
5037	PEBP1
284422	SMIM24
1488	CTBP2
11257	TP53TG1
100293516	ZNF587B
11238	CA5B
10653	SPINT2
55157	DARS2
6944	VPS72
8467	SMARCA5
7421	VDR
50717	DCAF8
995	CDC25C
84693	MCEE
26017	FAM32A
51559	NT5DC3
466	ATF1
6332	SCN7A
6275	S100A4
4041	LRP5
340351	AGBL3
93517	SDR42E1
8741	TNFSF13
4082	MARCKS
118460	EXOSC6
205251	MTLN
79228	THOC6
2101	ESRRA
374819	LRRC37A3
23173	METAP1
550643	NBDY
6152	RPL24
11200	CHEK2
23322	RPGRIP1L
84986	ARHGAP19
8031	NCOA4
388650	DIPK1A
84074	QRICH2
57727	NCOA5
65998	ZFTA
80335	WDR82
23210	JMJD6
84219	WDR24
9187	SLC24A1
140885	SIRPA
8881	CDC16
113802	HENMT1
27166	PRELID1
440400	RNASEK
125981	ACER1
338692	ANKRD13D
1408	CRY2
1292	COL6A2
80164	PRR36
4242	MFNG
90204	ZSWIM1
23608	MKRN1
839	CASP6
2549	GAB1
55210	ATAD3A
192286	HIGD2A
50865	HEBP1
3145	HMBS
79768	KATNBL1
9678	PHF14
94056	SYAP1
26094	DCAF4
23139	MAST2
3840	KPNA4
11148	HHLA2
6791	AURKAP1
100271836	SMG1P3
124401	ANKS3
166815	TIGD2
51256	TBC1D7
5438	POLR2I
149986	LSM14B
10204	NUTF2
8165	AKAP1
55652	SLC48A1
221895	JAZF1
64118	DUS1L
55278	QRSL1
57333	RCN3
81490	PTDSS2
84458	LCOR
79772	MCTP1
57214	CEMIP
100272228	EOLA2-DT
65249	ZSWIM4
116442	RAB39B
8402	SLC25A11
7076	TIMP1
347734	SLC35B2
1788	DNMT3A
8832	CD84
4715	NDUFB9
200298	LINC00528
9045	RPL14
11176	BAZ2A
5091	PC
10169	SERF2
63971	KIF13A
9061	PAPSS1
26229	B3GAT3
85013	TMEM128
6045	RNF2
9150	CTDP1
9975	NR1D2
595101	SMG1P5
6472	SHMT2
6157	RPL27A
84080	ENKD1
7172	TPMT
5546	PRCC
26278	SACS
396	ARHGDIA
9147	NEMF
4303	FOXO4
84823	LMNB2
4686	NCBP1
29894	CPSF1
100507433	ZNF571-AS1
114897	C1QTNF1
1465	CSRP1
55967	NDUFA12
10725	NFAT5
100652865	LINC00539
100529145	TEN1-CDK3
828	CAPS
440823	MIAT
84667	HES7
132660	LIN54
26157	GIMAP2
91181	NUP210L
10549	PRDX4
9844	ELMO1
342618	SLFN14
9351	SLC9A3R2
64374	SIL1
440498	HSBP1L1
353497	POLN
89782	LMLN
129607	CMPK2
4774	NFIA
6305	SBF1
124512	METTL23
54520	CCDC93
650794	MIPEPP3
10023	FRAT1
4756	NEO1
26517	TIMM13
2110	ETFDH
348180	CTU2
9184	BUB3
8815	BANF1
57698	SHTN1
5164	PDK2
10235	RASGRP2
123169	LEO1
92973	NA
105371592	LOC105371592
197322	ACSF3
22948	CCT5
284307	ZIK1
8050	PDHX
23259	DDHD2
10654	PMVK
8773	SNAP23
90580	TIMM29
259236	TMIE
9183	ZW10
201292	TRIM65
23224	SYNE2
643988	FNDC10
54884	RETSAT
81579	PLA2G12A
150771	ITPRIPL1
285172	FAM126B
10269	ZMPSTE24
658	BMPR1B
55125	CEP192
2519	FUCA2
84719	LINC00260
51056	LAP3
2027	ENO3
257397	TAB3
606495	CYB5RL
54973	INTS11
10802	SEC24A
6311	ATXN2
64127	NOD2
26151	NAT9
91893	FDXACB1
26608	TBL2
8776	MTMR1
64114	TMBIM1
55223	TRIM62
26750	RPS6KC1
129790	NA
10945	KDELR1
55805	LRP2BP
84546	SNORD35B
11160	ERLIN2
9131	AIFM1
342357	ZKSCAN2
1439	CSF2RB
2628	GATM
54849	DEF8
6938	TCF12
57465	TBC1D24
651746	ANKRD33B
56912	IFT46
11232	POLG2
7029	TFDP2
56981	PRDM11
5926	ARID4A
1286	COL4A4
9644	SH3PXD2A
158830	CXorf65
9851	KIAA0753
60686	C14orf93
353511	PKD1P6
10195	ALG3
125170	MIEF2
163050	ZNF564
55668	GPATCH2L
6227	RPS21
9592	IER2
4247	MGAT2
55723	ASF1B
367	AR
56834	GPR137
29767	TMOD2
9498	SLC4A8
23061	TBC1D9B
102724814	AP1G2-AS1
55347	ABHD10
1537	CYC1
7007	TECTA
55626	AMBRA1
79726	WDR59
5799	PTPRN2
54903	MKS1
7716	VEZF1
283459	GATC
8552	INE1
347735	SERINC2
389906	LOC389906
25942	SIN3A
401397	SMIM30
252969	NEIL2
11224	RPL35
27339	PRPF19
25855	BRMS1
9908	G3BP2
54986	ULK4
101929715	ODC1-DT
23318	TUT4
57541	ZNF398
80153	EDC3
5591	PRKDC
84888	SPPL2A
2081	ERN1
51522	TMEM14C
56897	WRNIP1
1997	ELF1
10555	AGPAT2
105374013	NA
994	CDC25B
283643	TEDC1
54946	SLC41A3
23262	PPIP5K2
105374301	LOC105374301
400506	KNOP1
56648	EIF5A2
105378828	CLCA4-AS1
93594	TBC1D31
10668	CGRRF1
79003	MIS12
57862	ZNF410
138429	PIP5KL1
117177	RAB3IP
9371	KIF3B
3849	KRT2
9196	KCNAB3
8061	FOSL1
647135	SRGAP2B
3858	KRT10
1266	CNN3
10399	RACK1
102724023	LOC102724023
55754	TMEM30A
23023	TMCC1
440854	CAPN14
23207	PLEKHM2
10980	COPS6
256126	SYCE2
100128361	LOC100128361
85478	CCDC65
55697	VAC14
8911	CACNA1I
9857	CEP350
11037	STON1
148189	LINC00662
6251	RSU1
101929215	THBS4-AS1
283104	SBF2-AS1
1056	CEL
26231	LRRC29
80119	PIF1
100506124	LOC100506124
440138	ALG11
56109	PCDHGA6
26995	TRUB2
6576	SLC25A1
56479	KCNQ5
163126	EID2
6133	RPL9
5046	PCSK6
64419	MTMR14
57646	USP28
25813	SAMM50
51686	OAZ3
55624	POMGNT1
401152	C4orf3
55188	RIC8B
6210	RPS15A
5496	PPM1G
2289	FKBP5
79963	ABCA11P
60491	NIF3L1
286410	ATP11C
26610	ELP4
6507	SLC1A3
55830	GLT8D1
6777	STAT5B
4736	RPL10A
6708	SPTA1
9256	TSPOAP1
151174	LINC02610
101928043	LINC01635
9779	TBC1D5
283987	HID1
200186	CRTC2
57606	SLAIN2
101927221	UBR5-DT
3416	IDE
2512	FTL
3621	ING1
57696	DDX55
26985	AP3M1
51134	CEP83
57602	USP36
23151	GRAMD4
3611	ILK
55356	SLC22A15
338657	CENATAC
84777	DLGAP1-AS2
55035	NOL8
85028	SNHG12
545	ATR
56163	RNF17
51175	TUBE1
4318	MMP9
79009	DDX50
84988	PPP1R16A
25801	GCA
92002	CCNQ
8649	LAMTOR3
222484	LNX2
147968	CAPN12
11153	FICD
84063	KIRREL2
84309	NUDT16L1
54675	CRLS1
6885	MAP3K7
3936	LCP1
5064	PALM
55860	ACTR10
57494	RIMKLB
55781	RIOK2
26235	FBXL4
100129405	MSTO2P
64854	USP46
25796	PGLS
440093	H3-5
152992	TRMT44
29926	GMPPA
582	BBS1
57109	REXO4
56886	UGGT1
27342	RABGEF1
23117	NPIPB3
22915	MMRN1
105378510	NA
1452	CSNK1A1
373	TRIM23
54855	TENT5C
9258	MFHAS1
26273	FBXO3
10081	PDCD7
619207	SCART1
80028	FBXL18
260294	NSUN5P2
5528	PPP2R5D
55735	DNAJC11
3597	IL13RA1
284581	LOC284581
54557	SGTB
4017	LOXL2
29097	CNIH4
2321	FLT1
8834	TMEM11
283860	LINC00304
374868	ATP9B
79819	DNAI4
5021	OXTR
10360	NPM3
3699	ITIH3
100130950	ZNF594-DT
90411	MCFD2
28951	TRIB2
255374	MBLAC1
284297	SSC5D
100128568	RANBP3-DT
84261	FBXW9
6967	TRGC2
144404	TMEM120B
27106	ARRDC2
9197	SLC33A1
6229	RPS24
79025	FNDC11
79836	LONRF3
4175	MCM6
57107	PDSS2
26747	NUFIP1
84222	TMEM191A
388536	ZNF790
80821	DDHD1
488	ATP2A2
9439	MED23
9394	HS6ST1
100506469	TMEM147-AS1
124976	SPNS2
10190	TXNDC9
55794	DDX28
136332	LRGUK
285955	SPDYE1
54881	TEX10
10229	COQ7
30815	ST6GALNAC6
100505641	FGD5-AS1
92170	MTG1
10497	UNC13B
4928	NUP98
9276	COPB2
51447	IP6K2
283870	BRICD5
79690	GAL3ST4
91860	CALML4
2954	GSTZ1
4802	NFYC
9050	PSTPIP2
6453	ITSN1
10072	DPP3
160857	CCDC122
